N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{520 25607 90 89 90 89 90 89 90 89 89 89 89 89 90 89 90 89 90 89 90 89 89 89 89 89 1.88 -0.62 -0.26 0.79 0.66 -1.44 29.28 53.40 0.94 -5.25 -16.73 }
{524 25761 90 89 90 89 90 90 89 90 89 89 90 89 90 89 90 89 90 90 89 90 89 89 90 89 2.02 -0.70 -0.63 0.71 0.65 -1.41 29.24 54.54 0.94 -5.24 -16.70 }
{528 25915 90 89 90 89 90 90 89 90 89 89 90 89 90 89 90 89 90 90 89 90 89 89 90 89 1.82 -0.68 -0.63 0.68 0.64 -1.39 29.24 53.85 0.93 -5.25 -16.60 }
{532 26072 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 1.84 -0.73 -0.32 0.72 0.65 -1.28 29.42 54.36 0.93 -5.26 -16.47 }
{536 26225 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 1.24 -0.27 -1.28 0.84 0.50 -1.55 29.33 53.40 0.94 -5.25 -16.39 }
{540 26382 90 89 89 90 90 89 90 89 90 90 89 90 90 89 89 90 90 89 90 89 90 90 89 90 1.96 -0.80 -0.96 0.80 0.66 -1.26 29.33 53.70 0.92 -5.25 -16.34 }
{544 26536 90 90 90 90 90 89 89 90 90 89 89 89 90 90 90 90 90 89 89 90 90 89 89 89 1.73 -0.56 -0.72 0.69 0.60 -1.35 29.28 53.43 0.93 -5.26 -16.24 }
{548 26690 90 90 90 90 90 89 89 90 90 89 89 89 90 90 90 90 90 89 89 90 90 89 89 89 1.82 -0.48 -0.49 0.75 0.62 -1.43 29.28 53.42 0.96 -5.30 -16.10 }
{552 26845 90 90 90 90 90 89 89 90 90 89 89 89 90 90 90 90 90 89 89 90 90 89 89 89 1.91 -0.62 -0.43 0.74 0.59 -1.25 29.28 53.90 0.95 -5.29 -16.05 }
{556 27001 90 90 90 89 89 90 89 90 89 90 90 89 90 90 90 89 89 90 89 90 89 90 90 89 1.82 -0.51 -0.61 0.67 0.60 -1.34 29.28 53.72 0.94 -5.28 -16.01 }
{560 27156 90 89 89 89 90 89 89 89 89 89 90 90 90 89 89 89 90 89 89 89 89 89 90 90 1.61 -0.36 -0.79 0.73 0.57 -1.41 29.33 53.85 0.94 -5.34 -15.89 }
{564 27310 90 89 89 89 90 89 89 89 89 89 90 90 90 89 89 89 90 89 89 89 89 89 90 90 1.81 -0.79 -0.35 0.81 0.61 -1.45 29.38 53.42 0.94 -5.34 -15.78 }
{568 27465 90 89 89 89 90 89 89 89 89 89 90 90 89 89 90 90 90 89 90 89 89 90 89 89 1.56 -0.51 -1.10 0.74 0.57 -1.45 29.38 53.85 0.91 -5.33 -15.72 }
{572 27620 89 89 90 90 90 89 90 89 89 90 89 89 89 89 90 90 90 89 90 89 89 90 89 89 1.81 -0.57 -0.82 0.77 0.66 -1.37 29.33 54.52 0.91 -5.33 -15.63 }
{576 27774 89 89 90 90 90 89 90 89 89 90 89 89 89 89 90 90 90 89 90 89 89 90 89 89 1.99 -0.67 -0.06 0.79 0.68 -1.41 29.28 53.85 0.90 -5.32 -15.52 }
{580 27931 89 90 90 89 90 89 89 90 89 89 89 89 89 90 90 89 90 89 89 90 89 89 89 89 1.81 -0.48 -0.20 0.76 0.62 -1.33 29.24 53.85 0.91 -5.33 -15.42 }
{584 28087 89 89 89 90 90 90 90 90 89 90 90 89 89 89 89 90 90 90 90 90 89 90 90 89 2.19 -0.80 -0.56 0.80 0.60 -1.30 29.38 53.42 0.93 -5.30 -15.39 }
{588 28239 89 89 89 90 90 90 90 90 89 90 90 89 89 89 89 90 90 90 90 90 89 90 90 89 1.81 -0.50 -0.92 0.73 0.62 -1.34 29.33 53.99 0.94 -5.30 -15.31 }
{592 28395 89 89 89 90 90 90 90 90 89 90 90 89 89 89 89 90 90 90 90 90 89 90 90 89 1.91 -0.51 -0.30 0.79 0.58 -1.40 29.28 53.85 0.93 -5.29 -15.19 }
{596 28551 89 89 90 89 89 90 89 90 90 90 89 89 89 89 90 89 89 90 89 90 90 90 89 89 1.68 -0.80 -0.41 0.77 0.65 -1.41 29.28 54.36 0.93 -5.28 -15.10 }
{600 28704 89 89 90 89 89 90 89 90 90 90 89 89 89 89 90 89 89 90 89 90 90 90 89 89 1.64 -0.67 -0.95 0.71 0.56 -1.33 29.28 54.01 0.94 -5.27 -15.05 }
{604 28861 90 90 89 90 90 89 90 89 89 89 89 89 90 90 89 90 90 89 90 89 89 89 89 89 2.19 -0.85 -0.46 0.76 0.58 -1.35 29.33 54.01 0.93 -5.29 -14.95 }
{608 29016 90 90 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 1.68 -0.65 -0.27 0.71 0.68 -1.41 29.19 54.25 0.96 -5.31 -14.81 }
{612 29169 90 90 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 2.32 -1.12 -0.46 0.66 0.60 -1.38 29.28 53.42 0.96 -5.32 -14.78 }
{616 29324 90 90 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 1.74 -0.36 -1.22 0.73 0.63 -1.38 29.24 54.50 1.00 -5.33 -14.69 }
{620 29480 89 90 89 89 90 89 90 90 90 89 89 89 89 90 89 89 90 89 90 90 90 89 89 89 1.85 -0.79 -1.07 0.82 0.64 -1.37 29.28 54.01 1.01 -5.30 -14.63 }
{624 29634 89 90 89 89 90 89 90 90 90 89 89 89 89 90 89 89 90 89 90 90 90 89 89 89 1.91 -0.73 -0.38 0.77 0.58 -1.39 29.33 53.85 1.02 -5.28 -14.52 }
{628 29789 89 90 89 89 90 89 90 90 90 89 89 89 89 90 89 89 90 89 90 90 90 89 89 89 1.74 -0.50 -0.84 0.77 0.66 -1.41 29.33 53.42 1.02 -5.28 -14.43 }
{632 29945 90 90 89 90 89 89 89 89 89 90 89 90 90 90 89 90 89 89 89 89 89 90 89 90 2.03 -0.79 -0.72 0.72 0.56 -1.40 29.28 53.87 1.00 -5.26 -14.34 }
{636 30099 90 90 89 90 89 89 89 89 89 90 89 90 90 90 89 90 89 89 89 89 89 90 89 90 1.62 -0.50 -0.55 0.78 0.65 -1.35 29.28 53.85 0.99 -5.26 -14.20 }
{640 30256 90 90 89 90 90 90 89 90 89 90 89 90 90 90 89 90 90 90 89 90 89 90 89 90 1.96 -0.99 -0.27 0.82 0.63 -1.43 29.24 53.40 0.95 -5.27 -14.11 }
{644 30409 90 90 89 90 90 90 89 90 89 90 89 90 90 90 89 90 90 90 89 90 89 90 89 90 1.93 -0.65 -0.92 0.77 0.68 -1.34 29.33 53.42 0.96 -5.25 -14.05 }
{648 30566 90 90 90 90 89 89 89 89 90 90 89 89 90 90 90 90 89 89 89 89 90 90 89 89 1.87 -0.57 -0.84 0.77 0.59 -1.42 29.38 53.90 0.97 -5.25 -13.96 }
{652 30718 90 90 90 90 89 89 89 89 90 90 89 89 90 90 90 90 89 89 89 89 90 90 89 89 1.82 -0.56 -0.32 0.72 0.60 -1.41 29.24 53.87 0.98 -5.24 -13.86 }
{656 30874 90 90 90 90 89 89 89 89 90 90 89 89 89 89 89 89 90 89 89 89 90 89 89 90 1.97 -0.61 -0.55 0.81 0.61 -1.45 29.38 54.36 0.98 -5.25 -13.79 }
{660 31029 89 89 89 89 90 89 89 89 90 89 89 90 89 89 89 89 90 89 89 89 90 89 89 90 2.29 -0.83 0.12 0.91 0.69 -1.37 29.28 53.85 1.06 -5.43 -13.61 }
{664 31184 90 89 90 89 89 89 89 89 89 90 89 89 90 89 90 89 89 89 89 89 89 90 89 89 1.90 -0.53 -0.63 0.77 0.58 -1.30 29.28 54.05 1.07 -5.47 -13.52 }
{668 31339 89 90 90 89 90 90 90 89 90 90 90 90 89 90 90 89 90 90 90 89 90 90 90 90 1.87 -0.56 -0.46 0.71 0.56 -1.37 29.38 53.90 1.05 -5.45 -13.42 }
{672 31493 89 90 90 89 90 90 90 89 90 90 90 90 89 90 90 89 90 90 90 89 90 90 90 90 1.70 -0.86 -0.69 0.71 0.59 -1.39 29.19 53.90 1.05 -5.45 -13.33 }
{676 31649 89 89 89 89 89 89 90 90 89 90 90 89 89 89 89 89 89 89 90 90 89 90 90 89 1.87 -0.70 -1.01 0.80 0.56 -1.36 29.28 54.37 1.04 -5.45 -13.25 }
{680 31803 89 89 89 89 89 89 90 90 89 90 90 89 89 89 89 89 89 89 90 90 89 90 90 89 1.62 -0.67 -0.56 0.76 0.57 -1.42 29.28 54.59 1.04 -5.43 -13.12 }
{684 31960 90 90 89 90 90 89 89 90 89 90 90 90 90 90 89 90 90 89 89 90 89 90 90 90 1.82 -0.64 -0.38 0.71 0.57 -1.34 29.24 53.92 1.03 -5.44 -13.03 }
{688 32114 89 89 90 89 90 89 90 90 89 90 89 90 89 89 90 89 90 89 90 90 89 90 89 90 1.87 -0.54 -0.88 0.72 0.63 -1.30 29.28 54.36 1.02 -5.43 -12.97 }
{692 32268 89 89 90 89 90 89 90 90 89 90 89 90 89 89 90 89 90 89 90 90 89 90 89 90 1.85 -0.73 -0.95 0.77 0.59 -1.40 29.33 53.32 1.04 -5.42 -12.88 }
{696 32422 89 89 90 89 90 89 90 90 89 90 89 90 89 89 90 89 90 89 90 90 89 90 89 90 1.84 -0.79 -0.47 0.76 0.60 -1.45 29.38 55.04 1.03 -5.42 -12.74 }
{700 32579 90 90 90 90 89 90 90 89 90 90 89 89 90 90 90 90 89 90 90 89 90 90 89 89 1.91 -0.47 -0.35 0.76 0.63 -1.34 29.24 54.37 1.02 -5.39 -12.66 }
{704 32733 90 90 90 90 89 90 90 89 90 90 89 89 90 90 90 90 89 90 90 89 90 90 89 89 1.94 -0.80 -0.75 0.80 0.61 -1.29 29.24 53.90 1.01 -5.39 -12.61 }
{708 32887 90 90 90 90 89 90 90 89 90 90 89 89 90 90 90 90 89 90 90 89 90 90 89 89 1.87 -0.68 -0.73 0.80 0.59 -1.34 29.38 54.36 1.00 -5.38 -12.52 }
{712 33044 89 89 90 90 89 90 89 90 89 89 89 89 89 89 90 90 89 90 89 90 89 89 89 89 1.85 -0.50 -0.59 0.71 0.59 -1.38 29.24 54.21 1.01 -5.35 -12.40 }
{716 33198 89 89 90 90 89 90 89 90 89 89 89 89 89 89 90 90 89 90 89 90 89 89 89 89 1.84 -0.47 -0.59 0.71 0.59 -1.43 29.28 53.85 1.02 -5.37 -12.33 }
{720 33352 89 89 90 90 89 90 89 90 89 89 89 89 89 89 90 90 89 90 89 90 89 89 89 89 1.76 -0.61 -0.53 0.71 0.63 -1.28 29.24 53.85 1.04 -5.36 -12.25 }
{724 33509 89 90 89 90 90 90 90 89 89 89 90 90 89 90 89 90 90 90 90 89 89 89 90 90 1.82 -0.68 -0.69 0.74 0.61 -1.35 29.28 54.36 1.01 -5.36 -12.14 }
{728 33662 89 90 89 90 90 90 90 89 89 89 90 90 89 90 89 90 90 90 90 89 89 89 90 90 1.87 -0.71 -0.35 0.79 0.60 -1.38 29.24 54.54 1.01 -5.36 -12.03 }
{732 33817 89 90 89 90 90 90 90 89 89 89 90 90 89 90 89 90 90 90 90 89 89 89 90 90 1.85 -0.54 -0.73 0.75 0.62 -1.32 29.33 53.85 1.00 -5.35 -11.96 }
{736 33974 89 90 89 89 89 90 90 90 89 89 89 90 89 90 89 89 89 90 90 90 89 89 89 90 1.73 -0.53 -0.92 0.74 0.64 -1.36 29.28 54.50 1.01 -5.36 -11.89 }
{740 34127 89 90 89 89 89 90 90 90 89 89 89 90 89 90 89 89 89 90 90 90 89 89 89 90 1.85 -0.80 -0.38 0.74 0.60 -1.36 29.24 54.36 1.01 -5.33 -11.77 }
{744 34284 90 89 89 90 90 89 89 89 90 90 89 90 90 89 89 90 90 89 89 89 90 90 89 90 1.56 -0.73 -0.90 0.76 0.59 -1.33 29.33 54.21 1.01 -5.35 -11.67 }
{748 34437 90 89 89 90 90 89 89 89 90 90 89 90 90 89 89 90 90 89 89 89 90 90 89 90 2.13 -0.73 -0.69 0.74 0.59 -1.41 29.28 54.36 1.02 -5.33 -11.57 }
{752 34593 90 89 89 90 90 89 89 89 90 90 90 90 90 89 89 90 90 89 89 89 90 90 90 90 1.90 -0.64 -0.88 0.68 0.64 -1.34 29.38 54.36 1.01 -5.31 -11.45 }
{756 34747 90 89 89 90 90 89 89 89 90 90 90 90 90 89 89 90 90 89 89 89 90 90 90 90 2.00 -0.83 -0.58 0.63 0.67 -1.59 29.33 53.90 0.97 -5.36 -11.34 }
{760 34904 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 1.88 -0.62 -0.55 0.77 0.64 -1.31 29.28 54.85 1.00 -5.38 -11.21 }
{764 35057 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 1.97 -0.82 -0.29 0.74 0.62 -1.30 29.24 54.36 0.97 -5.37 -11.17 }
{768 35214 89 89 89 89 89 90 90 90 90 90 90 90 89 89 89 89 89 90 90 90 90 90 90 90 1.70 -0.41 -0.75 0.76 0.59 -1.41 29.28 53.92 0.99 -5.38 -11.06 }
{772 35368 89 89 90 90 89 90 89 90 89 90 89 90 89 89 90 90 89 90 89 90 89 90 89 90 2.00 -0.50 0.00 0.69 0.63 -1.41 29.38 54.36 0.99 -5.37 -10.94 }
{776 35521 89 89 90 90 89 90 89 90 89 90 89 90 89 89 90 90 89 90 89 90 89 90 89 90 1.81 -0.67 -0.64 0.74 0.64 -1.35 29.24 54.37 0.98 -5.39 -10.88 }
{780 35677 90 89 89 90 90 89 89 90 89 89 90 90 90 89 89 90 90 89 89 90 89 89 90 90 1.73 -0.76 -0.84 0.81 0.63 -1.33 29.28 53.85 0.97 -5.41 -10.83 }
{784 35830 90 89 89 90 90 89 89 90 89 89 90 90 90 89 89 90 90 89 89 90 89 89 90 90 1.61 -0.83 -0.67 0.77 0.56 -1.41 29.24 53.92 0.97 -5.41 -10.70 }
{788 35986 90 89 89 90 90 89 89 90 89 89 90 90 90 89 89 90 90 89 89 90 89 89 90 90 1.87 -0.85 -0.43 0.74 0.62 -1.34 29.28 55.04 0.97 -5.40 -10.57 }
{792 36143 89 89 89 89 90 89 90 89 90 90 89 89 89 89 89 89 90 89 90 89 90 90 89 89 1.81 -0.67 -0.70 0.76 0.64 -1.34 29.33 54.52 0.95 -5.39 -10.53 }
{796 36295 89 89 89 89 90 89 90 89 90 90 89 89 89 89 89 89 90 89 90 89 90 90 89 89 1.70 -0.45 -0.93 0.79 0.64 -1.36 29.38 53.85 0.96 -5.40 -10.45 }
{800 36451 89 89 89 89 90 89 90 89 90 90 89 89 89 89 89 89 90 89 90 89 90 90 89 89 1.81 -0.85 -0.59 0.74 0.65 -1.37 29.33 53.81 0.94 -5.38 -10.31 }
{804 36608 89 89 90 90 89 89 90 90 89 89 90 89 89 89 90 90 89 89 90 90 89 89 90 89 2.03 -0.80 -0.30 0.73 0.55 -1.47 29.28 54.05 0.92 -5.36 -10.22 }
{808 36762 90 89 90 90 90 90 90 89 89 89 89 90 90 89 90 90 90 90 90 89 89 89 89 90 2.00 -0.56 -0.87 0.78 0.66 -1.28 29.28 53.90 0.94 -5.35 -10.16 }
{812 36917 90 90 89 89 90 89 89 90 89 89 89 89 90 90 89 89 90 89 89 90 89 89 89 89 2.00 -0.41 -0.46 0.74 0.54 -1.44 29.33 53.85 0.95 -5.35 -10.10 }
{816 37071 89 90 90 89 89 89 90 90 90 89 90 89 89 90 90 89 89 89 90 90 90 89 90 89 1.76 -0.90 -0.50 0.80 0.59 -1.30 29.24 54.36 0.96 -5.34 -9.97 }
{820 37226 89 89 89 89 90 90 90 89 90 89 90 90 89 89 89 89 90 90 90 89 90 89 90 90 1.73 -0.53 -0.66 0.73 0.63 -1.42 29.28 55.03 0.95 -5.34 -9.92 }
{824 37379 89 89 89 89 90 90 90 89 90 89 90 90 89 89 89 89 90 90 90 89 90 89 90 90 1.82 -0.82 -0.84 0.73 0.63 -1.47 29.33 53.92 0.94 -5.31 -9.90 }
{828 37532 89 89 89 89 90 90 90 89 90 89 90 90 89 89 89 89 90 90 90 89 90 89 90 90 1.90 -0.68 -0.78 0.77 0.62 -1.42 29.28 53.85 0.95 -5.31 -9.79 }
{832 37688 89 90 89 90 90 89 90 90 89 90 90 90 89 90 89 90 90 89 90 90 89 90 90 90 1.91 -0.48 -0.29 0.75 0.65 -1.40 29.24 54.50 0.94 -5.32 -9.71 }
{836 37841 89 89 90 90 89 89 90 90 90 90 90 89 89 89 90 90 89 89 90 90 90 90 90 89 1.79 -0.76 -0.56 0.74 0.66 -1.40 29.42 53.85 0.95 -5.31 -9.67 }
{840 37994 89 89 90 90 89 89 90 90 90 90 90 89 89 89 90 90 89 89 90 90 90 90 90 89 1.84 -0.54 -0.70 0.74 0.62 -1.36 29.33 53.42 0.96 -5.29 -9.60 }
{844 38148 89 89 90 90 89 89 90 90 90 90 90 89 89 89 90 90 89 89 90 90 90 90 90 89 1.82 -0.67 -0.52 0.73 0.65 -1.39 29.33 53.99 0.95 -5.30 -9.50 }
{848 38303 89 90 89 89 90 89 89 90 89 89 90 90 89 90 89 89 90 89 89 90 89 89 90 90 1.96 -0.71 -0.55 0.70 0.59 -1.39 29.38 54.52 0.97 -5.31 -9.39 }
{852 38456 89 90 89 89 90 89 89 90 89 89 90 90 89 90 89 89 90 89 89 90 89 89 90 90 1.70 -0.91 -0.66 0.72 0.58 -1.36 29.19 53.31 0.97 -5.31 -9.33 }
{856 38609 89 90 89 89 90 89 89 90 89 89 90 90 89 90 89 89 90 89 89 90 89 89 90 90 1.91 -0.45 -0.64 0.74 0.58 -1.38 29.28 54.36 1.00 -5.32 -9.27 }
{860 38765 90 89 90 89 89 89 89 90 89 90 89 89 90 89 90 89 89 89 89 90 89 90 89 89 1.82 -0.65 -0.20 0.76 0.62 -1.40 29.38 55.04 0.99 -5.35 -9.16 }
{864 38917 90 89 90 89 89 89 89 90 89 90 89 89 90 89 90 89 89 89 89 90 89 90 89 89 2.17 -0.62 -0.17 0.78 0.60 -1.40 29.33 54.03 0.98 -5.32 -9.07 }
{868 39071 90 89 90 89 89 89 89 90 89 90 89 89 90 89 90 89 89 89 89 90 89 90 89 89 1.88 -0.57 -0.79 0.79 0.65 -1.35 29.28 53.83 1.00 -5.35 -9.00 }
{872 39227 90 90 90 90 90 89 89 90 90 90 90 89 90 90 90 90 90 89 89 90 90 90 90 89 1.97 -0.67 -0.63 0.78 0.65 -1.29 29.28 54.68 1.02 -5.35 -8.86 }
{876 39379 90 90 90 90 90 89 89 90 90 90 90 89 90 90 90 90 90 89 89 90 90 90 90 89 1.76 -0.67 -0.40 0.79 0.64 -1.47 29.28 54.36 1.00 -5.36 -8.75 }
{880 39533 90 90 90 90 90 89 89 90 90 90 90 89 90 90 90 90 90 89 89 90 90 90 90 89 1.68 -0.88 -0.67 0.73 0.60 -1.49 29.33 53.42 1.01 -5.33 -8.68 }
{884 39690 89 90 89 89 89 90 90 90 89 90 89 89 89 90 89 89 89 90 90 90 89 90 89 89 1.96 -0.64 -0.52 0.74 0.60 -1.42 29.38 54.36 1.01 -5.35 -8.61 }
{888 39841 89 90 89 89 89 90 90 90 89 90 89 89 89 90 89 89 89 90 90 90 89 90 89 89 1.52 -0.07 0.35 0.77 0.52 -1.35 29.28 53.42 1.02 -5.35 -8.44 }
{892 39996 90 89 89 90 90 89 90 89 90 90 90 90 90 89 89 90 90 89 90 89 90 90 90 90 2.00 -0.53 -0.12 0.66 0.61 -1.39 29.33 53.42 1.02 -5.35 -8.31 }
{896 40150 89 90 90 89 89 89 90 90 89 89 90 90 89 89 90 89 90 89 90 89 90 90 89 89 1.64 -0.76 -0.49 0.77 0.52 -1.37 29.19 53.85 1.01 -5.38 -8.29 }
{900 40301 89 89 90 89 90 89 90 89 90 90 89 89 89 89 90 89 90 89 90 89 90 90 89 89 1.97 -0.67 -0.64 0.71 0.56 -1.30 29.28 54.37 1.00 -5.37 -8.23 }
{904 40456 89 89 90 89 90 89 90 89 90 90 89 89 89 89 90 89 90 89 90 89 90 90 89 89 1.68 -0.61 -0.61 0.80 0.60 -1.35 29.38 53.83 1.03 -5.36 -8.08 }
{908 40610 89 90 90 89 90 89 90 89 90 89 89 90 89 90 90 89 90 89 90 89 90 89 89 90 1.88 -0.88 -0.41 0.76 0.64 -1.46 29.28 54.37 1.00 -5.35 -8.01 }
{912 40763 89 90 90 89 90 89 90 89 90 89 89 90 89 90 90 89 90 89 90 89 90 89 89 90 1.71 -0.68 -1.10 0.70 0.60 -1.40 29.28 54.36 1.01 -5.34 -7.94 }
{916 40919 90 89 90 89 90 90 89 89 90 89 89 89 90 89 90 89 90 90 89 89 90 89 89 89 1.71 -0.45 -1.10 0.78 0.57 -1.33 29.33 54.34 1.00 -5.36 -7.81 }
{920 41071 90 89 90 89 90 90 89 89 90 89 89 89 90 89 90 89 90 90 89 89 90 89 89 89 2.13 -0.61 -0.03 0.81 0.48 -1.39 29.38 53.87 1.02 -5.33 -7.64 }
{924 41225 90 89 90 89 90 90 89 89 90 89 89 89 90 89 90 89 90 90 89 89 90 89 89 89 1.97 -0.62 -0.72 0.75 0.67 -1.35 29.28 53.67 1.01 -5.34 -7.55 }
{928 41380 90 90 90 89 90 90 89 90 90 90 89 89 90 90 90 89 90 90 89 90 90 90 89 89 1.67 -0.68 -0.84 0.80 0.56 -1.34 29.28 53.85 1.01 -5.34 -7.46 }
{932 41533 90 90 90 89 90 90 89 90 90 90 89 89 90 90 90 89 90 90 89 90 90 90 89 89 2.00 -0.83 -0.41 0.72 0.64 -1.35 29.28 54.36 1.03 -5.34 -7.36 }
{936 41689 89 90 90 90 90 89 89 89 89 89 90 90 89 90 90 90 90 89 89 89 89 89 90 90 1.81 -0.65 -0.52 0.76 0.61 -1.36 29.33 54.01 1.03 -5.36 -7.26 }
{940 41841 89 90 90 90 90 89 89 89 89 89 90 90 89 90 90 90 90 89 89 89 89 89 90 90 1.76 -0.44 -0.61 0.71 0.59 -1.46 29.28 53.85 1.01 -5.38 -7.23 }
{944 41995 89 90 90 90 90 89 89 89 89 89 90 90 89 90 90 90 90 89 89 89 89 89 90 90 1.93 -0.41 -0.93 0.73 0.62 -1.37 29.33 53.85 1.02 -5.39 -7.13 }
{948 42150 89 89 89 90 89 90 90 89 89 90 89 90 89 89 89 90 89 90 90 89 89 90 89 90 1.84 -0.59 -0.38 0.78 0.56 -1.37 29.33 53.85 1.03 -5.36 -7.01 }
{952 42304 90 89 90 90 90 89 90 90 89 90 89 89 90 89 90 90 90 89 90 90 89 90 89 89 1.78 -0.82 -0.44 0.78 0.56 -1.36 29.28 53.87 1.04 -5.36 -6.95 }
{956 42457 90 89 90 90 90 89 90 90 89 90 89 89 90 89 90 90 90 89 90 90 89 90 89 89 1.91 -0.70 -0.87 0.73 0.61 -1.37 29.38 54.36 1.05 -5.37 -6.90 }
{960 42610 90 89 90 90 90 89 90 90 89 90 89 89 90 89 90 90 90 89 90 90 89 90 89 89 1.88 -0.71 -0.58 0.71 0.57 -1.40 29.38 53.85 1.04 -5.37 -6.78 }
{964 42766 90 90 89 90 90 89 89 89 90 90 89 90 90 90 89 90 90 89 89 89 90 90 89 90 1.76 -0.45 -0.32 0.74 0.62 -1.37 29.28 53.56 1.04 -5.38 -6.67 }
{968 42919 89 90 89 90 89 89 89 89 89 89 89 90 89 90 89 90 89 89 89 89 89 89 89 90 1.91 -0.56 -0.41 0.69 0.56 -1.31 29.28 54.34 1.02 -5.38 -6.63 }
{972 43074 90 90 89 89 89 90 90 90 89 89 90 89 90 90 89 89 89 90 90 90 89 89 90 89 1.70 -0.53 -0.96 0.71 0.57 -1.44 29.33 53.85 1.03 -5.38 -6.57 }
{976 43226 90 90 89 89 89 90 90 90 89 89 90 89 90 90 89 89 89 90 90 90 89 89 90 89 2.05 -0.57 -0.09 0.74 0.62 -1.37 29.28 54.52 1.02 -5.39 -6.52 }
{980 43381 90 90 90 89 90 90 90 90 90 90 90 90 90 90 90 89 90 90 90 90 90 90 90 90 1.87 -0.79 -0.29 0.72 0.58 -1.36 29.28 53.85 1.02 -5.39 -6.44 }
{984 43534 90 90 90 89 90 90 90 90 90 90 90 90 90 90 90 89 90 90 90 90 90 90 90 90 1.04 -1.02 -2.08 0.78 0.64 -1.33 29.28 54.37 1.01 -5.37 -6.40 }
{988 43689 89 89 90 90 89 89 90 89 89 90 90 90 89 89 90 90 89 89 90 89 89 90 90 90 2.08 -1.17 -0.79 0.71 0.55 -1.41 29.24 53.99 1.00 -5.36 -6.25 }
{992 43843 90 90 89 90 89 89 89 89 90 90 90 90 90 90 89 89 89 89 90 90 90 89 90 90 1.68 -0.36 -0.70 0.74 0.62 -1.46 29.33 53.81 1.02 -5.35 -6.09 }
{996 43996 90 90 89 89 89 89 90 90 90 89 90 90 90 90 89 89 89 89 90 90 90 89 90 90 2.31 -0.94 0.11 0.79 0.70 -1.35 29.33 54.36 0.98 -5.34 -6.03 }
{1000 44150 89 90 89 89 89 90 89 89 89 90 90 89 89 90 89 89 89 90 89 89 89 90 90 89 1.84 -0.48 -0.78 0.76 0.58 -1.24 29.33 53.85 0.99 -5.34 -5.96 }
{1004 44304 89 90 89 89 89 90 89 89 89 90 90 89 89 90 89 89 89 90 89 89 89 90 90 89 1.79 -0.45 -0.69 0.76 0.62 -1.38 29.28 53.85 0.97 -5.35 -5.87 }
{1008 44461 90 90 90 90 90 89 89 89 90 90 89 90 90 90 90 90 90 89 89 89 90 90 89 90 1.82 -0.71 -0.47 0.77 0.60 -1.29 29.24 54.36 0.98 -5.35 -5.76 }
{1012 44613 90 90 90 90 90 89 89 89 90 90 89 90 90 90 90 90 90 89 89 89 90 90 89 90 1.85 -0.67 -0.58 0.76 0.58 -1.33 29.33 53.85 0.96 -5.33 -5.73 }
{1016 44770 90 90 90 89 90 89 90 90 90 90 89 89 90 90 90 89 90 89 90 90 90 90 89 89 1.41 -0.71 -1.28 0.60 0.71 -1.24 29.24 54.50 0.96 -5.37 -5.70 }
{1020 44923 90 90 90 89 90 89 90 90 90 90 89 89 90 90 90 89 90 89 90 90 90 90 89 89 1.88 -0.83 -0.58 0.83 0.58 -1.36 29.38 54.36 0.96 -5.36 -5.61 }
{1024 45078 90 90 90 89 90 89 90 90 90 90 89 89 90 90 90 89 90 89 90 90 90 90 89 89 1.79 -0.74 -0.32 0.77 0.61 -1.52 29.19 53.85 0.96 -5.38 -5.51 }
{1028 45235 90 89 89 90 90 90 90 90 90 90 89 89 90 89 89 90 90 90 90 90 90 90 89 89 1.97 -0.42 -0.56 0.77 0.60 -1.39 29.24 54.10 0.94 -5.39 -5.46 }
{1032 45389 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 90 90 1.94 -0.57 -0.95 0.74 0.56 -1.35 29.28 53.99 0.93 -5.38 -5.37 }
{1036 45543 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 90 90 1.93 -0.79 -0.49 0.78 0.62 -1.39 29.33 53.87 0.96 -5.36 -5.25 }
{1040 45698 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 90 90 2.05 -0.68 -0.47 0.71 0.58 -1.35 29.33 53.42 0.95 -5.35 -5.16 }
{1044 45854 89 89 89 90 89 89 89 89 90 89 89 89 89 89 89 90 89 89 89 89 90 89 89 89 1.78 -0.57 -0.93 0.68 0.64 -1.32 29.24 53.42 0.96 -5.36 -5.10 }
