N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{2401 53249 105 106 72 114 101 118 68 94 95 113 119 74 105 72 72 114 101 118 68 94 66 113 119 74 -4.77 -9.75 18.58 0.18 1.45 -1.63 28.20 81.63 -78.22 -153.59 14.22 }
{2403 53291 105 72 72 114 98 106 68 94 66 113 119 74 105 72 72 114 98 106 66 94 66 113 106 74 72.31 -81.09 8.69 -1.02 0.63 1.01 28.15 82.61 -80.52 -150.43 14.28 }
{2405 53331 105 72 72 114 98 106 66 94 66 113 106 74 105 72 72 114 98 106 66 94 66 113 106 74 60.72 6.81 63.73 1.68 1.42 -2.27 28.20 72.04 -73.96 -152.16 16.02 }
{2407 53371 105 72 72 114 98 106 66 94 66 113 106 74 105 72 72 114 98 106 66 94 66 113 106 74 -15.25 -21.22 1.30 0.19 0.49 -1.59 28.15 81.96 -79.13 -153.25 16.78 }
{2409 53412 105 72 72 69 98 106 66 94 116 113 106 74 105 72 72 69 98 106 66 94 116 113 106 74 3.12 -2.04 0.83 -0.54 2.16 -1.52 28.11 82.32 -76.28 -154.63 16.61 }
{2411 53452 105 72 72 69 98 106 66 94 116 113 106 74 105 72 72 69 98 106 66 94 116 113 106 74 -15.72 48.25 -46.92 2.95 4.68 -4.38 28.20 83.32 -81.18 -154.61 15.69 }
{2413 53492 105 72 72 69 98 106 66 94 116 113 106 74 105 72 72 69 98 106 66 94 116 113 106 74 -130.96 19.76 -45.08 0.60 1.33 -4.30 28.20 83.15 -96.96 -154.67 13.92 }
{2415 53534 105 72 72 69 98 106 66 94 116 74 106 74 105 72 72 69 98 106 66 94 116 74 106 74 -107.51 -25.90 1.92 -1.43 0.01 -0.67 28.20 71.73 -111.98 -149.60 13.66 }
{2417 53573 105 72 72 69 98 106 66 94 102 74 106 74 105 72 72 69 98 106 66 94 102 74 106 74 -87.00 4.83 50.86 -0.71 2.00 1.16 28.15 71.30 -118.31 -144.26 15.50 }
{2419 53613 105 72 72 69 98 106 66 94 102 83 106 74 105 72 72 69 98 106 66 94 102 83 106 74 70.03 12.02 35.97 -0.66 2.65 0.22 28.15 83.81 -111.75 -145.44 17.11 }
{2421 53654 105 72 72 69 98 106 66 94 102 83 106 74 105 72 72 69 98 106 66 94 102 83 106 74 59.87 39.53 63.24 -0.43 5.68 -3.35 28.11 83.66 -105.07 -138.46 19.25 }
{2423 53695 105 72 72 69 98 106 66 94 102 83 106 74 105 72 72 69 98 106 66 94 102 83 106 74 -38.48 -28.59 -0.38 2.97 6.12 -3.00 28.15 84.13 -102.24 -140.90 20.29 }
{2425 53736 105 72 72 69 98 106 66 94 102 83 106 74 105 72 72 69 98 106 66 94 102 83 106 74 -0.73 5.67 -3.43 0.95 2.96 0.45 28.29 84.58 -99.23 -149.83 20.02 }
{2427 53776 105 72 72 69 98 106 66 94 102 83 106 74 105 72 72 69 98 106 66 94 102 83 106 74 24.74 9.39 0.14 -0.12 3.27 -1.35 28.20 84.77 -95.17 -144.10 19.99 }
{2429 53816 105 72 72 69 98 106 66 94 102 83 106 74 105 72 72 69 98 66 66 94 102 83 106 74 -10.10 -4.97 -5.31 0.86 2.65 -1.21 28.20 84.19 -92.20 -153.03 19.89 }
{2431 53857 105 72 72 69 98 66 66 94 102 83 106 74 105 72 72 69 98 66 66 94 102 83 106 74 6.75 0.60 1.95 0.68 3.18 -0.73 28.15 84.58 -88.88 -154.35 20.04 }
{2433 53898 105 72 72 69 98 66 66 98 102 83 106 74 105 72 72 69 98 66 66 98 102 83 106 74 -48.88 -20.99 5.94 0.47 3.33 -1.70 28.15 84.11 -87.48 -156.07 20.11 }
{2435 53939 105 72 72 69 98 66 66 98 102 83 106 74 105 72 72 69 98 66 66 98 102 83 106 74 -65.26 -9.38 2.21 1.11 2.49 1.89 28.15 85.36 -86.91 -164.91 20.39 }
{2437 53980 105 115 72 69 98 66 66 98 102 83 106 74 105 115 72 69 98 66 66 98 102 83 106 60 16.31 13.35 -7.08 0.08 5.69 -1.11 28.25 85.02 -83.39 -165.19 19.95 }
{2439 54021 105 115 72 69 98 66 66 98 102 83 106 60 105 115 72 69 98 66 66 98 102 83 106 60 -5.46 2.92 -14.30 0.86 3.44 -0.77 28.20 85.22 -80.90 -173.27 19.65 }
{2441 54062 105 76 72 69 75 97 66 98 102 83 106 60 105 76 72 69 75 97 66 98 102 83 106 60 16.22 -4.59 -29.39 0.90 4.02 -2.77 28.20 84.78 -77.32 179.05 18.19 }
{2443 54103 105 76 72 69 97 97 66 98 90 83 106 60 105 76 72 69 97 97 66 98 90 83 106 60 36.13 21.93 -15.71 -0.02 4.65 0.02 28.25 75.12 -74.11 179.34 17.63 }
{2445 54141 105 76 72 69 97 97 66 98 90 83 106 60 105 76 92 69 97 97 66 98 72 83 106 60 139.85 -17.87 -31.45 0.50 1.22 10.42 28.25 85.87 -68.97 178.50 17.03 }
{2447 54184 105 76 87 69 97 106 77 72 72 83 106 60 105 76 87 69 97 106 77 72 72 83 106 60 32.97 -30.02 -3.08 -0.30 2.64 -1.10 28.20 76.13 -65.28 -175.11 16.42 }
{2449 54224 105 76 87 69 97 106 77 72 72 83 106 60 105 76 87 69 97 106 77 72 72 83 106 60 134.32 -12.68 -23.40 1.43 4.01 1.02 28.15 84.91 -58.14 -176.32 16.06 }
{2451 54266 105 78 62 69 114 70 77 72 72 83 106 60 105 78 65 69 114 70 77 72 72 83 89 60 55.26 8.88 -16.15 2.78 0.10 -8.87 28.20 73.83 -67.08 175.93 14.55 }
{2453 54306 105 78 65 69 114 70 77 72 72 83 89 60 105 78 65 69 114 70 77 72 72 83 89 60 28.81 -12.50 23.33 2.52 0.23 -3.45 28.20 73.20 -71.27 176.10 15.60 }
{2455 54346 103 78 65 69 114 70 80 72 72 83 73 60 103 78 65 69 114 70 80 72 72 83 73 60 -80.93 -9.64 -12.17 -1.11 0.77 -0.02 28.20 74.00 -78.29 -177.33 15.25 }
{2457 54385 103 78 65 69 114 70 80 72 72 83 73 60 103 78 65 69 114 70 80 88 72 83 73 68 -106.44 -2.61 19.82 0.11 0.21 -3.59 28.15 85.92 -93.61 -170.88 15.96 }
{2459 54428 103 71 65 69 114 70 80 88 72 83 73 68 103 71 65 69 114 70 80 88 72 83 73 68 -25.14 33.38 26.50 -1.79 2.60 2.17 28.15 85.13 -93.36 -177.66 16.32 }
{2461 54467 103 71 65 69 114 70 80 88 72 83 73 68 106 71 65 69 114 70 80 88 72 83 77 68 -17.97 -21.23 4.43 -0.32 3.85 1.36 28.20 85.78 -91.59 -178.46 16.35 }
{2463 54510 106 116 65 69 114 70 80 88 72 83 77 68 106 116 65 69 114 70 80 88 72 83 77 68 9.61 -3.23 9.24 0.77 2.68 -1.69 28.20 86.00 -88.06 -178.80 17.09 }
{2465 54549 106 116 65 69 114 70 80 88 72 83 77 68 106 116 65 69 114 70 80 88 72 83 77 68 8.75 0.54 -4.09 0.08 2.94 -1.28 28.20 85.42 -84.73 -179.12 16.90 }
{2467 54591 106 116 109 69 114 70 80 88 72 83 77 68 106 116 109 69 114 70 80 88 72 83 77 68 3.07 -0.39 2.40 -0.17 2.69 -1.23 28.15 86.23 -81.66 -172.46 16.92 }
{2469 54632 106 116 109 69 114 70 80 88 72 83 77 115 106 116 109 69 117 70 80 88 72 83 77 68 7.10 -18.53 5.18 -0.52 3.15 -1.56 28.15 86.21 -78.80 -166.50 17.17 }
{2471 54673 106 116 109 69 117 70 80 88 72 83 77 68 106 116 109 69 117 70 80 88 72 83 77 68 17.45 -20.27 18.52 -0.25 2.79 -0.88 28.15 84.84 -76.07 -161.09 17.87 }
{2473 54715 106 116 72 69 117 70 86 88 60 83 77 68 106 116 72 69 117 70 86 88 60 83 77 68 13.64 -16.59 10.08 0.24 2.65 -2.68 28.20 84.98 -72.64 -169.74 18.31 }
{2475 54754 106 116 72 69 117 70 86 88 60 83 77 68 91 116 72 61 116 70 86 78 60 83 77 68 73.93 13.18 12.57 1.70 1.59 0.37 28.20 85.02 -68.16 -177.55 19.25 }
{2477 54797 91 76 72 61 116 70 86 114 60 83 77 68 91 76 72 61 118 70 86 114 60 83 71 68 -47.87 10.04 -88.69 -1.03 4.06 -0.84 28.20 84.82 -67.43 -177.17 16.58 }
{2479 54839 91 76 72 61 118 70 86 114 60 83 102 68 91 76 88 61 118 70 86 114 60 83 102 68 -40.30 16.27 -37.17 -1.37 1.11 -3.93 28.15 84.37 -66.91 -170.52 14.80 }
{2481 54880 91 76 88 61 118 70 86 114 60 83 102 68 91 76 88 61 118 70 86 114 60 83 102 68 5.41 3.07 3.62 -1.81 3.51 -1.53 28.20 84.84 -64.60 -164.62 14.82 }
{2483 54921 91 76 88 80 118 70 86 114 86 83 102 68 91 76 88 80 118 70 86 114 86 83 102 68 1.21 -22.18 16.63 0.02 3.24 -0.49 28.11 85.29 -62.51 -166.63 15.56 }
{2485 54962 91 76 88 80 118 70 86 114 86 83 102 68 91 76 88 80 118 70 86 114 86 83 102 68 24.54 72.81 23.41 0.67 5.71 -5.42 28.20 84.37 -66.83 -166.39 16.86 }
{2487 55001 91 76 88 80 118 70 86 114 86 83 102 68 91 76 88 80 118 70 86 114 86 82 102 68 -74.36 -18.19 -22.35 1.23 3.24 -1.22 28.15 85.04 -68.08 -175.05 16.15 }
{2489 55042 91 76 88 80 118 70 86 114 86 82 102 68 91 76 88 80 118 70 86 114 86 82 102 68 35.09 3.12 -12.17 -0.16 3.60 -0.14 28.25 74.76 -64.86 -168.42 15.49 }
{2491 55081 91 76 88 80 118 70 86 114 86 82 102 68 91 76 88 80 118 70 86 114 86 77 102 68 -11.46 -2.24 3.12 -0.92 3.10 -1.00 28.20 73.20 -62.99 -162.29 15.78 }
{2493 55122 108 76 88 80 60 112 86 114 119 77 102 68 108 76 88 80 60 114 86 114 119 77 94 68 11.78 5.38 5.31 0.45 3.17 -2.20 28.20 73.65 -60.58 -170.14 15.95 }
{2495 55163 108 83 88 80 60 114 86 114 119 77 94 68 108 83 88 80 60 114 86 114 119 77 94 68 10.26 67.94 6.46 1.09 1.93 0.82 28.15 73.20 -57.60 -175.16 16.01 }
{2497 55203 60 83 88 71 60 114 86 114 119 77 94 68 68 83 88 71 60 108 77 114 119 77 94 68 -55.90 31.12 9.05 0.09 3.09 -4.28 28.15 73.20 -57.26 -174.65 16.21 }
{2499 55244 68 83 88 71 60 108 77 114 119 77 94 68 68 83 88 71 60 108 88 114 119 77 94 79 -115.69 -27.31 -55.04 0.34 4.77 -1.57 28.11 71.95 -59.30 -176.64 14.91 }
{2501 55284 68 83 88 71 60 108 88 114 119 77 94 79 68 83 64 91 60 108 88 114 119 77 94 79 -91.39 -40.82 25.07 -4.89 7.86 0.73 28.15 72.73 -62.24 -172.16 14.83 }
{2503 55325 68 83 64 91 60 108 88 114 119 77 94 79 68 83 64 91 60 108 88 114 119 77 94 79 -46.42 -7.14 -20.82 3.41 3.87 0.79 28.15 73.33 -62.69 -179.92 14.66 }
{2505 55365 68 83 64 91 60 108 88 114 119 77 94 79 68 83 64 91 60 108 88 114 119 77 94 79 49.96 28.78 9.34 0.15 7.23 2.00 28.15 71.93 -59.44 179.84 15.87 }
{2507 55404 68 83 64 91 60 108 88 114 119 77 94 79 68 83 64 91 60 108 88 114 119 77 94 79 37.30 42.10 -17.17 0.66 6.07 0.98 28.11 73.16 -56.99 -179.49 15.16 }
{2509 55444 68 83 64 91 60 108 74 114 119 77 94 79 68 83 64 91 60 108 74 114 119 77 94 79 71.15 36.86 -18.37 -0.51 4.70 -1.04 28.20 71.68 -53.49 -178.60 14.05 }
{2511 55483 68 83 64 91 60 108 74 114 119 77 94 79 68 83 64 91 60 108 74 114 119 77 94 79 92.49 35.81 -10.35 -0.78 3.19 -1.53 28.15 71.70 -48.64 -177.77 13.10 }
{2513 55523 68 83 64 91 60 108 74 114 119 77 94 76 68 83 64 91 60 68 74 114 119 77 60 76 9.99 0.43 -33.40 1.38 4.19 -2.41 28.15 70.72 -45.88 -178.23 12.81 }
{2515 55563 68 83 64 91 62 113 74 114 119 77 60 76 68 83 64 91 62 113 74 114 119 77 60 76 -6.79 -19.55 -19.04 0.90 2.53 -2.45 28.20 69.58 -44.35 173.82 11.82 }
{2517 55603 68 83 64 91 90 113 110 114 119 77 60 76 68 83 64 91 90 113 110 114 119 77 60 119 7.32 -1.41 -31.25 1.35 1.71 3.75 28.15 70.43 -43.57 166.20 10.76 }
{2519 55644 68 83 64 91 90 113 110 114 77 87 60 119 68 83 64 91 90 113 110 114 77 87 60 119 13.39 28.97 11.47 -0.31 6.06 -4.57 28.11 70.30 -41.03 167.70 11.23 }
{2521 55683 68 76 64 91 90 113 110 114 77 87 60 119 68 76 64 91 90 113 110 96 77 87 60 119 -61.93 -71.81 84.53 -3.43 3.19 -0.26 28.15 69.71 -41.61 172.71 13.16 }
{2523 55723 68 76 64 91 90 113 110 96 77 87 60 119 68 76 64 91 90 113 110 96 77 87 60 119 60.34 -13.89 45.04 0.40 4.55 -2.13 28.15 70.09 -38.26 172.09 15.41 }
{2525 55761 68 76 64 91 90 113 110 96 77 87 60 119 68 76 64 91 104 113 110 102 77 87 60 119 138.57 7.29 53.27 1.51 3.26 0.87 28.15 71.35 -33.34 171.94 17.85 }
{2527 55801 68 76 64 91 104 113 110 102 77 87 60 119 68 76 64 91 104 113 110 102 77 87 60 119 182.90 47.56 -12.66 1.09 1.49 0.65 28.20 81.24 -26.80 167.76 17.63 }
{2529 55841 68 76 64 91 104 113 110 102 77 87 60 119 68 76 64 91 104 113 110 102 101 87 60 119 -108.24 25.84 -42.79 7.58 -4.09 -9.25 28.06 70.27 -23.67 161.60 15.60 }
{2531 55881 68 76 64 91 104 113 110 102 101 87 60 119 68 76 64 91 104 113 110 102 101 87 60 119 44.72 23.26 -53.54 2.63 -0.93 0.93 28.25 68.29 -35.40 156.14 13.37 }
{2533 55920 68 76 64 112 104 113 110 102 101 87 60 119 68 76 64 112 104 113 110 102 101 87 60 119 2.40 30.65 -44.03 2.12 -1.17 -0.56 28.11 68.89 -47.28 150.99 11.82 }
{2535 55961 68 76 64 112 104 82 110 102 101 87 60 119 68 76 64 112 104 82 110 102 101 87 60 119 49.58 13.52 15.63 1.36 -0.19 0.30 28.20 67.79 -57.85 145.45 12.37 }
{2537 56000 68 76 64 112 104 82 110 102 101 87 60 119 68 76 64 112 104 106 110 102 101 88 60 119 -74.07 -25.77 7.68 0.78 1.19 -3.38 28.20 68.44 -64.49 138.86 12.49 }
{2539 56041 68 76 64 112 104 106 110 102 101 88 60 119 68 76 64 112 104 106 110 102 101 88 60 119 -104.44 -28.28 11.16 1.88 -1.97 2.65 28.25 69.67 -80.23 132.22 13.03 }
{2541 56081 68 66 64 112 104 106 110 102 101 88 60 119 68 66 64 112 104 106 110 102 101 88 60 119 79.58 31.46 -4.38 -0.27 1.82 -0.12 28.20 69.22 -80.93 135.02 12.91 }
{2543 56120 68 66 64 112 104 106 110 102 101 88 60 119 68 66 64 112 104 106 110 102 101 88 60 119 3.30 1.65 14.26 0.88 3.11 -2.13 28.15 69.42 -77.31 129.87 13.59 }
{2545 56161 68 66 64 87 104 106 78 102 101 88 60 119 68 66 64 87 104 106 78 102 101 88 60 119 -53.14 -12.88 -3.57 0.56 1.28 -2.05 28.20 68.53 -83.78 124.20 13.44 }
{2547 56199 68 66 64 87 104 106 78 102 101 88 60 119 68 66 93 87 104 106 78 93 101 88 60 119 46.00 -12.65 -62.05 3.25 -1.66 0.31 28.20 69.85 -93.21 119.48 11.66 }
{2549 56240 68 66 93 95 104 106 78 93 101 88 60 119 68 66 93 95 104 106 78 93 101 88 60 119 3.00 -13.26 -97.68 -2.38 1.77 -1.51 28.15 68.02 -96.14 120.67 7.24 }
{2551 56279 68 66 93 95 104 106 78 97 101 88 60 119 68 66 93 95 104 106 78 97 101 88 60 119 12.60 -19.78 4.31 -0.02 -0.17 -2.47 28.15 67.42 -105.90 121.48 7.64 }
{2553 56317 68 66 93 95 104 106 110 114 101 88 60 98 68 66 93 95 104 106 110 114 101 88 60 98 -7.51 -2.50 18.58 1.68 1.90 -3.49 28.11 68.46 -101.34 116.25 8.73 }
{2555 56356 68 79 93 95 104 106 110 114 101 88 60 98 68 79 93 95 104 106 110 114 101 88 60 98 16.71 -8.65 34.60 0.45 2.57 -1.61 28.11 68.87 -97.33 117.99 9.70 }
{2557 56396 68 79 93 95 104 106 110 114 101 88 60 98 68 79 93 95 104 106 110 114 101 88 60 98 -24.58 1.50 55.89 0.68 3.68 -3.48 28.20 69.67 -95.06 126.77 11.44 }
{2559 56435 68 79 93 95 104 106 110 114 101 88 68 98 68 79 93 95 104 106 110 114 101 88 68 98 -7.13 -3.28 46.70 0.54 2.55 0.59 28.15 70.79 -106.03 121.92 13.40 }
{2561 56475 68 79 93 95 104 106 110 118 101 88 68 98 68 79 93 95 104 106 110 118 101 88 68 98 13.39 12.95 -2.18 0.48 0.44 -1.00 28.25 71.37 -115.78 117.12 13.67 }
{2563 56513 68 79 93 95 104 106 110 118 101 88 68 98 68 79 93 95 104 106 110 118 101 88 68 98 37.42 17.79 -14.38 1.50 1.03 -0.56 28.25 71.64 -124.17 112.91 13.27 }
{2565 56553 68 79 93 95 104 106 110 118 101 88 68 98 68 79 93 95 104 115 110 80 101 88 68 98 9.79 11.14 -8.18 0.93 1.99 -1.48 28.20 71.28 -118.76 108.67 12.95 }
{2567 56594 68 79 93 95 104 115 110 80 101 88 68 98 68 79 93 95 104 115 110 80 101 88 68 98 -26.76 -8.79 12.35 -0.95 1.12 -1.99 28.20 72.00 -122.30 117.99 13.45 }
{2569 56634 68 79 98 95 104 115 110 80 101 88 68 98 68 79 98 95 104 115 110 80 101 88 68 98 55.87 -44.12 12.03 -2.28 1.64 1.04 28.20 75.26 -130.58 125.09 14.81 }
{2571 56675 68 79 98 95 66 115 110 80 101 88 68 98 68 79 98 95 66 115 110 80 101 88 68 98 94.77 0.28 35.89 -0.81 1.17 0.44 28.25 80.20 -129.39 133.66 16.19 }
{2573 56713 68 79 98 95 66 115 110 80 101 88 68 98 68 114 98 95 66 115 69 80 101 88 68 98 32.84 59.24 -0.41 0.27 1.07 -9.25 28.15 72.91 -135.32 129.75 16.45 }
{2575 56754 68 114 98 95 66 115 69 80 101 88 68 98 68 114 98 95 66 115 69 80 101 88 68 98 -97.86 -46.71 -27.53 0.81 -0.33 -0.14 28.20 71.05 -147.33 129.89 15.71 }
{2577 56794 68 114 68 95 66 115 69 61 101 88 68 98 68 114 68 95 66 115 69 61 101 88 68 98 6.94 -27.84 -74.55 0.94 -3.19 2.27 28.15 72.22 -155.29 124.00 13.04 }
{2579 56832 68 114 68 95 66 115 69 61 101 88 68 98 68 114 68 95 66 76 69 61 101 88 68 98 -50.81 -0.21 -40.72 1.51 0.10 2.82 28.15 71.95 -156.64 118.33 11.10 }
{2581 56872 68 87 68 96 66 76 69 61 101 88 68 98 68 87 68 96 66 76 69 61 101 88 68 98 -37.58 91.50 2.73 0.35 2.73 -1.07 28.11 71.01 -158.95 123.00 11.16 }
{2583 56911 68 87 68 96 93 76 82 61 101 88 68 103 68 87 68 96 93 76 82 61 101 88 68 103 -57.68 -51.63 33.73 -1.33 1.13 -4.19 28.11 72.29 -162.96 131.34 12.22 }
{2585 56949 68 87 68 96 93 76 82 61 101 88 68 103 68 62 68 96 93 76 82 61 101 88 68 103 -48.03 -22.61 60.14 -0.95 1.03 -3.08 28.20 71.35 -164.69 138.30 14.38 }
{2587 56989 68 62 68 96 93 76 82 61 101 88 68 103 68 62 68 96 93 76 82 61 101 88 68 103 -40.22 -6.97 14.79 1.20 0.57 0.85 28.20 80.93 -167.27 132.55 15.74 }
{2589 57030 68 62 68 96 93 76 101 61 101 88 68 103 68 62 68 96 93 76 101 61 101 88 68 103 0.94 10.31 -4.53 0.09 5.00 -0.66 28.11 82.25 -161.31 127.17 15.16 }
{2591 57069 68 62 68 96 93 76 101 61 101 88 68 103 68 94 68 96 93 76 101 61 101 88 68 103 -11.84 7.73 45.22 -1.30 4.08 -2.90 28.11 81.15 -156.17 136.02 16.77 }
{2593 57111 81 94 68 64 93 76 101 61 101 88 67 103 81 94 68 64 93 76 101 61 101 88 67 103 -5.54 1.29 -29.11 2.21 -0.50 -0.97 28.20 60.42 -164.63 130.80 16.36 }
{2595 57149 81 94 68 64 93 76 101 109 101 88 67 103 81 94 68 64 93 76 101 109 101 88 67 103 31.78 5.98 1.22 1.17 4.04 0.73 28.20 59.97 -157.49 125.72 16.54 }
{2597 57189 81 94 94 64 93 69 101 109 101 88 67 103 81 94 94 64 93 69 101 109 101 88 67 103 -4.87 2.59 -41.30 2.45 3.56 -3.18 28.06 80.60 -152.43 121.37 15.80 }
{2599 57229 81 94 94 64 93 89 101 111 101 88 67 103 81 94 94 64 93 89 101 111 101 88 67 103 -50.15 -0.24 -39.77 -1.31 2.69 -1.68 28.20 72.55 -148.57 130.99 14.24 }
{2601 57269 81 94 112 64 93 89 101 111 101 88 63 103 81 94 112 64 93 89 101 111 101 88 63 103 21.93 -2.44 -15.24 1.50 1.05 0.73 28.11 71.39 -149.43 125.73 13.67 }
{2603 57307 81 94 112 64 93 89 101 111 101 88 63 103 81 118 112 64 93 89 101 90 101 88 85 103 27.15 12.66 -27.48 0.16 0.88 0.20 28.34 71.50 -142.73 128.19 12.56 }
{2605 57349 81 89 112 64 93 89 101 90 101 88 85 103 81 89 112 64 93 89 101 90 101 88 85 103 -16.97 2.66 32.47 -3.78 2.35 -4.49 28.20 70.90 -144.44 136.55 13.92 }
{2607 57388 81 89 112 64 93 89 101 90 101 88 85 103 81 89 112 64 93 89 101 90 101 88 85 103 -7.46 -42.12 37.76 -2.25 1.51 -0.87 28.25 71.35 -146.46 142.66 15.40 }
{2609 57427 81 89 112 64 93 89 101 90 101 88 85 103 81 89 112 64 93 89 101 90 101 88 85 103 26.71 -2.13 46.78 0.48 2.80 -0.13 28.15 72.53 -139.99 136.56 17.23 }
{2611 57465 81 89 112 64 93 89 101 90 101 88 85 103 81 89 112 64 93 89 101 90 101 88 85 103 -24.82 -1.11 16.32 0.47 3.68 -2.68 28.25 73.67 -135.69 130.84 18.07 }
{2613 57505 81 89 112 64 93 89 101 90 101 88 85 103 81 89 112 64 93 89 101 90 101 88 85 103 0.36 -10.02 15.77 0.67 3.74 -0.96 28.20 73.14 -131.08 125.18 18.71 }
{2615 57545 81 89 112 64 93 89 101 90 118 88 85 103 81 89 112 64 93 89 101 90 118 88 85 103 -6.82 0.14 6.92 0.84 3.57 -0.70 28.11 73.83 -126.73 119.98 19.14 }
{2617 57585 81 102 112 64 93 89 101 90 118 88 85 68 108 117 112 64 93 89 81 90 118 88 85 68 -8.70 22.62 -10.47 0.96 3.45 -2.87 28.20 74.72 -122.42 115.47 18.89 }
{2619 57625 108 117 112 64 93 89 81 90 118 88 85 68 108 117 112 64 93 89 81 90 118 88 85 68 -5.49 -6.07 -100.26 1.35 -2.51 -3.55 28.25 73.36 -132.03 117.82 16.32 }
{2621 57664 108 117 112 64 93 79 81 90 118 88 85 68 72 117 112 112 93 79 81 90 118 88 85 68 30.97 -11.29 -51.16 2.26 4.30 -0.88 28.15 72.80 -133.19 119.50 13.96 }
{2623 57705 72 95 112 103 93 79 81 68 118 68 85 68 72 95 112 103 93 79 81 68 118 68 85 68 -130.01 1.79 31.48 0.20 2.73 0.72 28.15 72.76 -132.82 121.14 15.04 }
{2625 57744 72 95 112 103 93 79 81 68 118 68 85 68 68 95 112 103 93 79 81 86 118 68 85 68 -72.67 11.33 20.55 0.34 5.09 -1.40 28.20 74.27 -131.92 124.88 15.73 }
{2627 57785 68 95 112 103 93 79 81 86 118 76 85 68 68 95 112 103 93 79 81 86 118 76 85 68 -34.35 21.78 -34.78 1.91 5.80 -3.18 28.11 74.67 -129.33 121.49 15.39 }
{2629 57825 68 95 112 103 93 79 81 86 118 76 85 68 68 95 112 103 93 79 81 86 118 76 85 68 -59.11 -15.87 -71.37 -0.80 6.95 -1.37 28.15 74.27 -126.97 129.48 12.96 }
{2631 57865 68 95 112 103 93 79 81 86 118 76 85 68 68 95 112 103 93 79 81 86 118 76 85 68 -42.99 -38.94 -31.66 -0.88 6.54 -0.48 28.15 74.18 -124.78 136.10 11.51 }
{2633 57903 68 95 112 103 93 79 81 86 118 76 85 68 68 95 112 103 114 96 81 86 118 76 85 97 -22.94 -13.54 -14.84 -0.46 4.13 2.15 28.11 72.96 -121.76 143.64 10.99 }
{2635 57945 68 107 112 103 114 96 81 86 118 76 85 97 68 107 112 103 114 96 81 86 118 76 85 97 48.11 8.10 -4.41 0.90 3.99 1.46 28.25 73.11 -116.19 145.06 10.53 }
{2637 57985 68 107 112 103 114 96 81 81 118 76 85 97 68 107 112 109 114 85 81 62 118 72 85 97 48.83 36.28 49.04 -0.97 6.16 -4.57 28.15 72.31 -110.39 154.09 12.02 }
{2639 58025 68 61 112 109 114 85 81 62 118 72 85 97 68 61 112 109 114 85 81 62 118 72 85 97 10.42 -31.06 91.48 -5.06 5.14 1.90 28.15 73.07 -105.72 160.37 15.64 }
{2641 58065 68 61 96 109 114 85 81 62 118 72 85 97 68 61 96 104 114 85 81 62 118 72 85 97 121.88 -16.24 37.22 1.72 3.33 1.93 28.11 73.29 -97.98 153.78 17.66 }
{2643 58106 68 91 96 104 114 85 81 62 118 72 85 97 68 91 96 104 114 85 81 62 118 72 85 97 141.97 32.40 10.17 0.40 3.67 -3.83 28.25 72.96 -89.01 155.38 17.93 }
{2645 58146 68 91 96 104 114 85 81 62 118 72 85 97 68 91 96 104 114 85 81 62 118 72 85 97 16.81 2.40 -7.80 -0.46 2.07 -2.93 28.20 71.68 -83.68 163.84 17.90 }
{2647 58185 68 91 96 104 114 85 81 62 118 72 85 97 68 91 96 104 114 85 81 62 118 72 85 97 20.10 -0.96 -11.33 -0.26 0.15 -2.63 28.20 71.55 -93.96 171.19 17.42 }
{2649 58223 68 91 96 104 114 85 81 62 118 72 85 97 68 91 96 104 114 108 81 62 118 72 85 97 -3.26 -7.09 -21.25 0.29 0.75 -0.79 28.20 70.27 -104.37 163.85 16.86 }
{2651 58264 68 91 96 104 114 108 81 62 118 72 85 97 68 91 96 104 114 108 81 62 118 72 85 97 16.89 8.78 -9.62 1.10 0.51 0.11 28.11 70.07 -113.85 157.55 16.37 }
{2653 58303 68 91 96 104 87 108 81 62 118 72 85 97 68 91 96 104 87 108 81 62 118 72 85 97 62.36 4.56 0.98 -0.64 2.42 -1.47 28.11 70.85 -113.75 165.92 16.21 }
{2655 58342 68 91 96 104 87 108 81 62 118 72 85 106 68 91 96 104 87 108 81 62 118 72 85 106 -12.76 3.61 21.62 -0.14 1.05 -3.01 28.11 71.86 -117.14 172.79 17.02 }
{2657 58382 68 91 96 104 87 111 103 62 118 72 85 106 68 91 96 104 87 111 103 62 118 72 85 106 -20.04 -7.00 -0.55 1.24 2.22 -2.33 28.20 72.87 -113.19 165.50 17.12 }
{2659 58422 68 106 96 104 87 111 103 62 118 72 85 106 68 106 96 104 87 111 103 62 118 72 85 106 -11.84 5.33 24.50 -0.49 3.09 -1.79 28.15 71.14 -109.40 173.04 17.98 }
{2661 58460 68 106 96 104 87 111 103 62 118 72 85 106 68 106 96 104 87 111 103 62 118 72 65 106 -23.00 5.64 34.40 -0.10 1.83 -1.37 28.20 79.72 -106.10 -179.72 19.58 }
{2663 58502 68 106 96 104 87 111 103 62 118 72 65 106 68 106 96 104 87 111 103 62 118 72 65 106 11.88 2.14 11.28 0.35 2.63 -1.82 28.06 73.29 -101.91 172.95 20.30 }
